"","num_times_surv","kde_grid_id","kde","kde.bin","kde.75","gstat_grid_id","gstat","gstat.bin","gstat.75","persistence_grid_id","persistence","persistence.bin","persistence.75","conditional_grid_id","conditional","conditional.bin","conditional.75"
"15466",14,15466,0.017858152464032,0,0,15466,-0.278209525741106,0,0,15466,0.071428571,0,0,15466,0,0,0
"16918",15,16918,0.114041859656572,0,0,16918,-0.230040064313501,0,0,16918,0.333333333,0,0,16918,0,0,0
"13415",10,13415,0.006370522663929,0,0,13415,-0.286330882149291,0,0,13415,0.1,0,0,13415,0,0,0
"15534",4,15534,0.11854494176805,0,0,15534,-0.215629483494122,0,0,15534,0.5,0,0,15534,0,0,0
"13268",10,13268,0.001681662732153,0,0,13268,-0.256117640454482,0,0,13268,0.1,0,0,13268,0,0,0
"17211",13,17211,1.12261811196804,1,1.12261811196804,17211,0.00128955516334712,1,0.00128955516334712,17211,0.769230769,1,0.769230769,17211,0.936,1,0.936
"9906",7,9906,0.001214699780716,0,0,9906,-0.286026896122885,0,0,9906,0,0,0,9906,0,0,0
"15923",27,15923,15.6391162633896,1,15.6391162633896,15923,4.80547613935261,1,4.80547613935261,15923,0.444444444,0,0,15923,1,1,1
"8834",6,8834,0.007871817083408,0,0,8834,-0.284638419407677,0,0,8834,0.166666667,0,0,8834,0,0,0
"14848",6,14848,0.482983146607876,1,0.482983146607876,14848,-0.0587069671599474,1,-0.0587069671599474,14848,0.333333333,0,0,14848,0,0,0
"15437",6,15437,0.061459195939824,0,0,15437,-0.2574645333985,0,0,15437,0,0,0,15437,0,0,0
"14216",10,14216,0.003869185282383,0,0,14216,-0.255745729712804,0,0,14216,0.1,0,0,14216,0,0,0
"16832",15,16832,0.004823843587656,0,0,16832,-0.255121286986037,0,0,16832,0.2,0,0,16832,0,0,0
"15422",4,15422,0.045518905390054,0,0,15422,-0.239358699625791,0,0,15422,0.25,0,0,15422,0,0,0
"14607",13,14607,0.004245329392143,0,0,14607,-0.285616104195308,0,0,14607,0.153846154,0,0,14607,0,0,0
"9770",6,9770,0.953420583407084,1,0.953420583407084,9770,-0.0651440766650692,1,-0.0651440766650692,9770,0.833333333,1,0.833333333,9770,0.0451,1,0.0451
"13966",14,13966,1.50308398008347,1,1.50308398008347,13966,0.254908609750262,1,0.254908609750262,13966,0.642857143,1,0.642857143,13966,0.2063,1,0.2063
"17494",14,17494,0.087701798269623,0,0,17494,-0.212296453805432,0,0,17494,0.5,0,0,17494,0,0,0
"13109",16,13109,0.000273632231881,0,0,13109,-0.222255632846218,0,0,13109,0,0,0,13109,0,0,0
"16143",17,16143,0.706633540987968,1,0.706633540987968,16143,0.218330270151099,1,0.218330270151099,16143,0.117647059,0,0,16143,0,0,0
"11760",4,11760,0.561189259092013,1,0.561189259092013,11760,-0.0221782303649055,1,-0.0221782303649055,11760,1,1,1,11760,4e-04,1,4e-04
"14107",20,14107,0.369434122741222,0,0,14107,-0.146415151616779,0,0,14107,0.45,0,0,14107,0,0,0
"11536",5,11536,0.03519221640339,0,0,11536,-0.272121589374425,0,0,11536,0.2,0,0,11536,0,0,0
"14980",4,14980,1.37888321876526,1,1.37888321876526,14980,0.138099337422617,1,0.138099337422617,14980,0.75,1,0.75,14980,0.9239,1,0.9239
"10683",5,10683,0.016391367348842,0,0,10683,-0.217209753223089,0,0,10683,0.4,0,0,10683,0,0,0
"14308",10,14308,1.53728489081065,1,1.53728489081065,14308,0.452349364988568,1,0.452349364988568,14308,0.8,1,0.8,14308,0.9021,1,0.9021
"14069",22,14069,0.10728462911211,0,0,14069,-0.233034737465533,0,0,14069,0,0,0,14069,0,0,0
"15272",27,15272,2.24040679931641,1,2.24040679931641,15272,0.425530364947908,1,0.425530364947908,15272,0.555555556,1,0.555555556,15272,0.1573,1,0.1573
"8824",7,8824,7.9634406347e-05,0,0,8824,-0.22244114312648,0,0,8824,0,0,0,8824,0,0,0
"13707",20,13707,0.085185810551047,0,0,13707,-0.260011443349473,0,0,13707,0.25,0,0,13707,0,0,0
"11537",5,11537,0.077523377665784,0,0,11537,-0.112184433126125,1,-0.112184433126125,11537,0.2,0,0,11537,0,0,0
"17029",14,17029,0.118157476373017,0,0,17029,-0.168176736002952,0,0,17029,0.5,0,0,17029,0,0,0
"17192",13,17192,0.108958285860717,0,0,17192,-0.166136122920069,0,0,17192,0.538461538,1,0.538461538,17192,0,0,0
"11439",20,11439,0.039816187177267,0,0,11439,-0.271513617321612,0,0,11439,0.2,0,0,11439,0,0,0
"8691",7,8691,0.042715716827661,0,0,8691,-0.27610216315264,0,0,8691,0.428571429,0,0,8691,0,0,0
"14846",6,14846,1.38821258147558,1,1.38821258147558,14846,0.50719472065945,1,0.50719472065945,14846,0.666666667,1,0.666666667,14846,0.125,1,0.125
"17200",13,17200,0.0986856456846,0,0,17200,-0.249967580720231,0,0,17200,0.384615385,0,0,17200,0,0,0
"16548",14,16548,1.04346868866368,1,1.04346868866368,16548,0.0332159424738175,1,0.0332159424738175,16548,0.857142857,1,0.857142857,16548,0.1156,1,0.1156
"17106",13,17106,0.056645054370165,0,0,17106,-0.254383593941677,0,0,17106,0.384615385,0,0,17106,0,0,0
"14070",22,14070,0.004543116079003,0,0,14070,-0.285180664752077,0,0,14070,0,0,0,14070,0,0,0
"17035",27,17035,1.09246820807457,1,1.09246820807457,17035,-0.034082336182188,1,-0.034082336182188,17035,0.518518519,1,0.518518519,17035,0.4268,1,0.4268
"15271",27,15271,3.12066871325175,1,3.12066871325175,15271,1.30774866233818,1,1.30774866233818,15271,0.592592593,1,0.592592593,15271,0.9723,1,0.9723
"16549",14,16549,0.352580427192152,0,0,16549,-0.0628598997512908,1,-0.0628598997512908,16549,0.785714286,1,0.785714286,16549,0,0,0
"10867",17,10867,0.052521783672273,0,0,10867,-0.255159990684796,0,0,10867,0.117647059,0,0,10867,0,0,0
"16032",27,16032,7.04432456493378,1,7.04432456493378,16032,3.40273672841901,1,3.40273672841901,16032,0.333333333,0,0,16032,0.9996,1,0.9996
"14915",6,14915,0.013909430032072,0,0,14915,-0.248504948976682,0,0,14915,0,0,0,14915,0,0,0
"15864",4,15864,0.112736257724464,0,0,15864,-0.21619922084773,0,0,15864,0.25,0,0,15864,0,0,0
"11424",5,11424,0.646164894104004,1,0.646164894104004,11424,-0.144163324228184,0,0,11424,0.6,1,0.6,11424,0.0117,1,0.0117
"14577",10,14577,0.087242775596678,0,0,14577,-0.260110033412091,0,0,14577,0.1,0,0,14577,0,0,0
"16331",13,16331,0.005199281568639,0,0,16331,-0.254382056993319,0,0,16331,0.384615385,0,0,16331,0,0,0
"17355",13,17355,0.171605667099357,0,0,17355,-0.183924562523777,0,0,17355,0.615384615,1,0.615384615,17355,0,0,0
"14423",10,14423,0.022426503594033,0,0,14423,-0.272815827732029,0,0,14423,0,0,0,14423,0,0,0
"13963",14,13963,0.004435275902506,0,0,13963,-0.254900895435413,0,0,13963,0.071428571,0,0,13963,0,0,0
"15089",14,15089,0.022573237679899,0,0,15089,-0.27435629746044,0,0,15089,0.214285714,0,0,15089,0,0,0
"17287",14,17287,0.032202775659971,0,0,17287,-0.266814157670138,0,0,17287,0.142857143,0,0,17287,0,0,0
"17110",13,17110,0.057317265542224,0,0,17110,-0.252498058994101,0,0,17110,0.230769231,0,0,17110,0,0,0
"8967",7,8967,0.081266434676945,0,0,8967,-0.266538927078662,0,0,8967,0.285714286,0,0,8967,0,0,0
"15811",27,15811,6.74503493309021,1,6.74503493309021,15811,1.91865229998675,1,1.91865229998675,15811,0.666666667,1,0.666666667,15811,0.9998,1,0.9998
"14230",13,14230,0.676506506337319,1,0.676506506337319,14230,-0.0919161099340592,1,-0.0919161099340592,14230,0.307692308,0,0,14230,0,0,0
"15877",12,15877,0.031379340402782,0,0,15877,-0.204319438891733,0,0,15877,0.5,0,0,15877,0,0,0
"9217",6,9217,0.226585329696536,0,0,9217,-0.209196481908276,0,0,9217,1,1,1,9217,0,0,0
"11365",20,11365,0.013794693280943,0,0,11365,-0.218715036640073,0,0,11365,0.15,0,0,11365,0,0,0
"13940",16,13940,5.08287924e-06,0,0,13940,-0.22244114312648,0,0,13940,0,0,0,13940,0,0,0
"11631",17,11631,0.136216995539144,0,0,11631,-0.23030297114715,0,0,11631,0.058823529,0,0,11631,0,0,0
"16824",15,16824,0.08791645988822,0,0,16824,-0.228109547562696,0,0,16824,0.333333333,0,0,16824,0,0,0
"13813",10,13813,0.00102008288377,0,0,13813,-0.286745781996143,0,0,13813,0,0,0,13813,0,0,0
"11437",20,11437,0.08911680560559,0,0,11437,-0.218168970331431,0,0,11437,0.25,0,0,11437,0,0,0
"12420",12,12420,0.014048929268029,0,0,12420,-0.249684962070647,0,0,12420,0.083333333,0,0,12420,0,0,0
"8399",7,8399,0.419843731075525,1,0.419843731075525,8399,-0.103302538817638,1,-0.103302538817638,8399,0.714285714,1,0.714285714,8399,0,0,0
"9355",6,9355,0.74298839867115,1,0.74298839867115,9355,0.113636678135444,1,0.113636678135444,9355,0.5,0,0,9355,0,0,0
"13154",20,13154,0.046819787668554,0,0,13154,-0.233357621361928,0,0,13154,0.1,0,0,13154,0,0,0
"13254",16,13254,0.001230390648516,0,0,13254,-0.287189437277926,0,0,13254,0,0,0,13254,0,0,0
"11312",17,11312,0.324287863634527,0,0,11312,-0.157214871392762,0,0,11312,0,0,0,11312,0,0,0
"11550",20,11550,0.066500342823565,0,0,11550,-0.230565995054025,0,0,11550,0.55,1,0.55,11550,0,0,0
"15264",14,15264,0.608694019782193,1,0.608694019782193,15264,-0.00209573162064752,1,-0.00209573162064752,15264,0.642857143,1,0.642857143,15264,0,0,0
"8400",7,8400,1.10000027020772,1,1.10000027020772,8400,-0.102443983689004,1,-0.102443983689004,8400,1,1,1,8400,0.8511,1,0.8511
"9223",6,9223,0.338100400194526,0,0,9223,-0.0725424392807197,1,-0.0725424392807197,9223,0.666666667,1,0.666666667,9223,0,0,0
"13535",16,13535,0.002710523350743,0,0,13535,-0.283771648440491,0,0,13535,0,0,0,13535,0,0,0
"16934",15,16934,0.175710021456083,0,0,16934,-0.193315265988173,0,0,16934,0.466666667,0,0,16934,0,0,0
"8837",6,8837,0.04788861181587,0,0,8837,-0.271320545115651,0,0,8837,0.333333333,0,0,8837,0,0,0
"16037",27,16037,1.59019619226456,1,1.59019619226456,16037,0.511797945563511,1,0.511797945563511,16037,0.444444444,0,0,16037,0,0,0
"17218",27,17218,0.747440879046917,1,0.747440879046917,17218,0.0722124201586426,1,0.0722124201586426,17218,0.296296296,0,0,17218,0,0,0
"17022",14,17022,0.017053980086195,0,0,17022,-0.279232397640772,0,0,17022,0.357142857,0,0,17022,0,0,0
"15235",6,15235,0.116833786293864,0,0,15235,-0.225221499951396,0,0,15235,0.166666667,0,0,15235,0,0,0
"10910",20,10910,0.031785040628165,0,0,10910,-0.247641748736738,0,0,10910,0.25,0,0,10910,0,0,0
"13396",16,13396,0.460120874270797,1,0.460120874270797,13396,-0.0266898443246449,1,-0.0266898443246449,13396,0.1875,0,0,13396,0,0,0
"13552",10,13552,0.000721239593501,0,0,13552,-0.221290979388855,0,0,13552,0,0,0,13552,0,0,0
"12562",13,12562,0.424610575288534,1,0.424610575288534,12562,-0.0332650508486244,1,-0.0332650508486244,12562,0.923076923,1,0.923076923,12562,0,0,0
"16830",15,16830,0.004866402441015,0,0,16830,-0.253064299180214,0,0,16830,0.133333333,0,0,16830,0,0,0
"14531",14,14531,0.711659601330757,1,0.711659601330757,14531,-0.0955348468811496,1,-0.0955348468811496,14531,0.785714286,1,0.785714286,14531,0.0364,1,0.0364
"13683",10,13683,0.000391591308521,0,0,13683,-0.256526283121264,0,0,13683,0,0,0,13683,0,0,0
"17283",14,17283,0.350343520704069,0,0,17283,-0.187613474033413,0,0,17283,0.642857143,1,0.642857143,17283,0,0,0
"13558",14,13558,0.009160926596572,0,0,13558,-0.281742336318263,0,0,13558,0.071428571,0,0,13558,0,0,0
"16031",27,16031,4.85223534703255,1,4.85223534703255,16031,2.97341808490895,1,2.97341808490895,16031,0.444444444,0,0,16031,4e-04,1,4e-04
"8544",7,8544,0.035730736019711,0,0,8544,-0.274721902275983,0,0,8544,0.142857143,0,0,8544,0,0,0
"16445",15,16445,0.027615162789037,0,0,16445,-0.25187969459561,0,0,16445,0.333333333,0,0,16445,0,0,0
"10046",6,10046,0.008738850460698,0,0,10046,-0.283812727633248,0,0,10046,0.166666667,0,0,10046,0,0,0
"10579",20,10579,0.19599982102712,0,0,10579,-0.172777390953452,0,0,10579,0.4,0,0,10579,0,0,0
"17206",13,17206,0.142566967010498,0,0,17206,-0.248957032578393,0,0,17206,0.307692308,0,0,17206,0,0,0
"17219",27,17219,1.71421009004116,1,1.71421009004116,17219,-0.0376682903704642,1,-0.0376682903704642,17219,0.259259259,0,0,17219,0.4285,1,0.4285
"17027",14,17027,0.390453883830239,0,0,17027,-0.171588480938659,0,0,17027,0.571428571,1,0.571428571,17027,0,0,0
"15090",14,15090,0.132033346965909,0,0,15090,-0.241188957227924,0,0,15090,0.428571429,0,0,15090,0,0,0
"13843",20,13843,0.132509788125753,0,0,13843,-0.25085078336452,0,0,13843,0.45,0,0,13843,0,0,0
"13828",14,13828,0.004939333751931,0,0,13828,-0.28277342405648,0,0,13828,0.071428571,0,0,13828,0,0,0
"13153",20,13153,0.142158525437117,0,0,13153,-0.243670140470485,0,0,13153,0.35,0,0,13153,0,0,0
"12270",12,12270,0.001144963192443,0,0,12270,-0.256462002252332,0,0,12270,0,0,0,12270,0,0,0
"15052",4,15052,0.098878234252334,0,0,15052,-0.257078388986578,0,0,15052,0.5,0,0,15052,0,0,0
"15678",14,15678,0.016011718951631,0,0,15678,-0.283492309929739,0,0,15678,0.214285714,0,0,15678,0,0,0
"8833",6,8833,0.077353496593423,0,0,8833,-0.28398526024283,0,0,8833,0.166666667,0,0,8833,0,0,0
"13276",13,13276,0.010768551335786,0,0,13276,-0.282029890667567,0,0,13276,0.076923077,0,0,13276,0,0,0
"12684",17,12684,0.007671388865942,0,0,12684,-0.28363608710439,0,0,12684,0,0,0,12684,0,0,0
"12708",13,12708,0.091925533302128,0,0,12708,-0.180546296043678,0,0,12708,0.692307692,1,0.692307692,12708,0,0,0
"15368",14,15368,0.317199955756466,0,0,15368,-0.0930984673366414,1,-0.0930984673366414,15368,0.357142857,0,0,15368,0,0,0
"17275",14,17275,0.138747444924186,0,0,17275,-0.201301061060258,0,0,17275,0.357142857,0,0,17275,0,0,0
"11980",17,11980,0.049857954028994,0,0,11980,-0.255472192549754,0,0,11980,0,0,0,11980,0,0,0
"14604",15,14604,0.001586691218836,0,0,14604,-0.222372239308097,0,0,14604,0.066666667,0,0,14604,0,0,0
"17193",13,17193,0.168430055677891,0,0,17193,-0.235289985147927,0,0,17193,0.846153846,1,0.846153846,17193,0,0,0
"15087",15,15087,0.003335284513014,0,0,15087,-0.255911023375772,0,0,15087,0,0,0,15087,0,0,0
"9095",6,9095,0.020279803806368,0,0,9095,-0.278998246242053,0,0,9095,0.333333333,0,0,9095,0,0,0
"13697",14,13697,0.028521940950304,0,0,13697,-0.251640937082434,0,0,13697,0.214285714,0,0,13697,0,0,0
"14201",10,14201,0.125231309235096,0,0,14201,-0.266370502388355,0,0,14201,0.1,0,0,14201,0,0,0
"11218",17,11218,0.691390939056873,1,0.691390939056873,11218,-0.0366903028645707,1,-0.0366903028645707,11218,0.294117647,0,0,11218,0.0011,1,0.0011
"12539",17,12539,0.016195891518146,0,0,12539,-0.28322940309609,0,0,12539,0.058823529,0,0,12539,0,0,0
"14452",14,14452,0.188858379756934,0,0,14452,-0.150558559671773,0,0,14452,0.642857143,1,0.642857143,14452,0,0,0
"8698",6,8698,0.004163925442845,0,0,8698,-0.285308010249626,0,0,8698,0,0,0,8698,0,0,0
"10460",20,10460,0.040712300129235,0,0,10460,-0.232994893601526,0,0,10460,0.15,0,0,10460,0,0,0
"12422",13,12422,1.19608046192872,1,1.19608046192872,12422,0.11077919344664,1,0.11077919344664,12422,1,1,1,12422,0.9134,1,0.9134
"15467",14,15467,0.129503145813942,0,0,15467,-0.234829898189041,0,0,15467,0.428571429,0,0,15467,0,0,0
"13250",16,13250,0.64907371600469,1,0.64907371600469,13250,0.135466490730071,1,0.135466490730071,13250,0.375,0,0,13250,0,0,0
"11998",12,11998,0.000288880245956,0,0,11998,-0.25669616827487,0,0,11998,0,0,0,11998,0,0,0
"17202",13,17202,0.280567713578542,0,0,17202,-0.189844074200153,0,0,17202,0.846153846,1,0.846153846,17202,0,0,0
"13399",16,13399,0.006305456152606,0,0,13399,-0.283915425615142,0,0,13399,0,0,0,13399,0,0,0
"14984",6,14984,1.29724882150951,1,1.29724882150951,14984,0.213060648366753,1,0.213060648366753,14984,1,1,1,14984,0.6931,1,0.6931
"14777",10,14777,3.48079846964942,1,3.48079846964942,14777,0.576888957053618,1,0.576888957053618,14777,0.8,1,0.8,14777,0.9996,1,0.9996
"8099",7,8099,0.261418904177845,0,0,8099,-0.188282957768704,0,0,8099,0.285714286,0,0,8099,0,0,0
"12707",13,12707,0.064797228543709,0,0,12707,-0.207718737639348,0,0,12707,0.384615385,0,0,12707,0,0,0
"12824",21,12824,0.030331313951562,0,0,12824,-0.272076402262391,0,0,12824,0,0,0,12824,0,0,0
"13844",20,13844,0.078862826277812,0,0,13844,-0.183717197195195,0,0,13844,0.2,0,0,13844,0,0,0
"14683",10,14683,0.244088904932141,0,0,14683,-0.144496753314997,0,0,14683,0,0,0,14683,0,0,0
"9891",15,9891,0.396862535675367,0,0,9891,-0.140179330156169,0,0,9891,0.2,0,0,9891,0,0,0
"17023",14,17023,0.024084697167079,0,0,17023,-0.280842701996871,0,0,17023,0.142857143,0,0,17023,0,0,0
"10582",20,10582,0.131895251199603,0,0,10582,-0.186791367553824,0,0,10582,0.4,0,0,10582,0,0,0
"10991",20,10991,0.175961478668101,0,0,10991,-0.199697403494766,0,0,10991,0.45,0,0,10991,0,0,0
"13531",16,13531,0.567808004678227,1,0.567808004678227,13531,0.308489278983681,1,0.308489278983681,13531,0,0,0,13531,0,0,0
"13953",10,13953,0.015718737058342,0,0,13953,-0.279515844070799,0,0,13953,0.2,0,0,13953,0,0,0
"16236",15,16236,0.199475195258856,0,0,16236,-0.187538708968595,0,0,16236,0.333333333,0,0,16236,0,0,0
"9610",15,9610,0.005240764369155,0,0,9610,-0.256595155480834,0,0,9610,0,0,0,9610,0,0,0
"15059",6,15059,0.687034820020199,1,0.687034820020199,15059,-0.114410352539304,1,-0.114410352539304,15059,0.666666667,1,0.666666667,15059,2e-04,1,2e-04
"16837",16,16837,0.107210891786963,0,0,16837,-0.221935139582419,0,0,16837,0.5,0,0,16837,0,0,0
"15986",12,15986,0.05910306962,0,0,15986,-0.211226636486778,0,0,15986,0.833333333,1,0.833333333,15986,0,0,0
"16028",27,16028,4.36615787744522,1,4.36615787744522,16028,1.33968626517989,1,1.33968626517989,16028,0.37037037,0,0,16028,0.9985,1,0.9985
"16929",15,16929,0.011606145650148,0,0,16929,-0.282190099519321,0,0,16929,0.4,0,0,16929,0,0,0
"10180",6,10180,0.001788667243856,0,0,10180,-0.221386384675847,0,0,10180,0.166666667,0,0,10180,0,0,0
"13974",20,13974,0.930153807004293,1,0.930153807004293,13974,-0.0553455293267555,1,-0.0553455293267555,13974,0.35,0,0,13974,0,0,0
"11882",12,11882,7.3643634823e-05,0,0,11882,-0.222266233433662,0,0,11882,0,0,0,11882,0,0,0
"16238",14,16238,0.067290641739964,0,0,16238,-0.252152993774937,0,0,16238,0.142857143,0,0,16238,0,0,0
"16927",15,16927,0.019373445150753,0,0,16927,-0.276919639088517,0,0,16927,0.2,0,0,16927,0,0,0
"14733",10,14733,0.671710761388143,1,0.671710761388143,14733,-0.0196858419594678,1,-0.0196858419594678,14733,0.3,0,0,14733,0,0,0
"9482",7,9482,0.001598867455808,0,0,9482,-0.22184220993592,0,0,9482,0.142857143,0,0,9482,0,0,0
"14662",14,14662,1.22280754411922,1,1.22280754411922,14662,0.685849621383942,1,0.685849621383942,14662,0.642857143,1,0.642857143,14662,0.0016,1,0.0016
"13687",10,13687,0.000687096772405,0,0,13687,-0.287041552183998,0,0,13687,0.1,0,0,13687,0,0,0
"14608",14,14608,0.018329400165627,0,0,14608,-0.250552753801229,0,0,14608,0.214285714,0,0,14608,0,0,0
"15681",14,15681,0.737630228201548,1,0.737630228201548,15681,-0.19932090126245,0,0,15681,0.642857143,1,0.642857143,15681,0,0,0
"15922",27,15922,39.7330485343933,1,39.7330485343933,15922,21.2825827216782,1,21.2825827216782,15922,0.481481481,0,0,15922,1,1,1
"9345",7,9345,0.000451047635579,0,0,9345,-0.221995918453851,0,0,9345,0,0,0,9345,0,0,0
"13695",15,13695,0,0,0,13695,-0.22244114312648,0,0,13695,0,0,0,13695,0,0,0
"9609",15,9609,0.943620514136886,1,0.943620514136886,9609,-0.190710845167339,0,0,9609,0,0,0,9609,0,0,0
"9888",15,9888,1.23539164000087,1,1.23539164000087,9888,0.321888421512327,1,0.321888421512327,9888,0.733333333,1,0.733333333,9888,0.0013,1,0.0013
"12825",21,12825,0.002478742955284,0,0,12825,-0.286441795969737,0,0,12825,0,0,0,12825,0,0,0
"15653",19,15653,0.020368439657614,0,0,15653,-0.273838699631694,0,0,15653,0.105263158,0,0,15653,0,0,0
"16110",13,16110,0.000889851318266,0,0,16110,-0.256002853188532,0,0,16110,0,0,0,16110,0,0,0
"9090",6,9090,0.120578659421188,0,0,9090,-0.22476549596342,0,0,9090,0,0,0,9090,0,0,0
"15537",4,15537,3.13214290142059,1,3.13214290142059,15537,0.533081544876482,1,0.533081544876482,15537,0.75,1,0.75,15537,0.9992,1,0.9992
"16029",27,16029,4.2325278878212,1,4.2325278878212,16029,0.994099340267711,1,0.994099340267711,16029,0.333333333,0,0,16029,0.9993,1,0.9993
"9486",6,9486,0.538494551181793,1,0.538494551181793,9486,-0.17931547709637,0,0,9486,0.833333333,1,0.833333333,9486,0,0,0
"10315",6,10315,0.004379812505488,0,0,10315,-0.220660244435964,0,0,10315,0.166666667,0,0,10315,0,0,0
"16101",12,16101,0.351804864406586,0,0,16101,-0.0190681617959354,1,-0.0190681617959354,16101,0.833333333,1,0.833333333,16101,0,0,0
"17210",13,17210,0.282707191900247,0,0,17210,-0.0549828015663537,1,-0.0549828015663537,17210,0.538461538,1,0.538461538,17210,0,0,0
"9352",6,9352,11.8149633407593,1,11.8149633407593,9352,1.58442377187206,1,1.58442377187206,9352,1,1,1,9352,1,1,1
"14734",10,14734,0.177354172430933,0,0,14734,-0.207499911247385,0,0,14734,0.2,0,0,14734,0,0,0
"15177",14,15177,0.479936203733087,1,0.479936203733087,15177,-0.117844573053842,0,0,15177,0.642857143,1,0.642857143,15177,0,0,0
"15919",27,15919,25.0400593280792,1,25.0400593280792,15919,6.10087151169121,1,6.10087151169121,15919,0.555555556,1,0.555555556,15919,1,1,1
"11885",13,11885,0.304321949183941,0,0,11885,-0.130476090636312,0,0,11885,0.461538462,0,0,11885,0,0,0
"16033",27,16033,28.605833530426,1,28.605833530426,16033,17.9391677627305,1,17.9391677627305,16033,0.185185185,0,0,16033,0.0076,1,0.0076
"8243",7,8243,0.025116356267106,0,0,8243,-0.212810509434016,0,0,8243,0.142857143,0,0,8243,0,0,0
"10052",7,10052,0.192672659642994,0,0,10052,-0.216648247474511,0,0,10052,0.285714286,0,0,10052,0,0,0
"15232",6,15232,0.494475796818733,1,0.494475796818733,15232,-0.0412483102379516,1,-0.0412483102379516,15232,0.333333333,0,0,15232,0,0,0
"14199",10,14199,2.06916513707903,1,2.06916513707903,14199,0.368054188365567,1,0.368054188365567,14199,0.8,1,0.8,14199,0.9957,1,0.9957
"15693",27,15693,0.922640746831894,1,0.922640746831894,15693,0.114014606708814,1,0.114014606708814,15693,0.296296296,0,0,15693,0,0,0
"13674",16,13674,0.00063162136616,0,0,13674,-0.286996365071965,0,0,13674,0,0,0,13674,0,0,0
"13298",10,13298,0.035165718570352,0,0,13298,-0.213308737043863,0,0,13298,0.2,0,0,13298,0,0,0
"8827",7,8827,0.064426224161353,0,0,8827,-0.23105882829389,0,0,8827,0.285714286,0,0,8827,0,0,0
"11443",20,11443,0.022200791180755,0,0,11443,-0.205676314084507,0,0,11443,0.05,0,0,11443,0,0,0
"10181",6,10181,0.000573370828533,0,0,10181,-0.256576789518282,0,0,10181,0,0,0,10181,0,0,0
"16926",15,16926,0.015834331815131,0,0,16926,-0.278402597947067,0,0,16926,0.2,0,0,16926,0,0,0
"17121",13,17121,0.320024231076241,0,0,17121,-0.148986709083407,0,0,17121,0.384615385,0,0,17121,0,0,0
"8248",6,8248,0.013468611191082,0,0,8248,-0.213298136456419,0,0,8248,0.166666667,0,0,8248,0,0,0
"13265",10,13265,7.015235383e-06,0,0,13265,-0.181570974416554,0,0,13265,0,0,0,13265,0,0,0
"14453",14,14453,0.586917804554105,1,0.586917804554105,14453,-0.0390456800593576,1,-0.0390456800593576,14453,0.785714286,1,0.785714286,14453,0,0,0
"15439",6,15439,0.048757955183585,0,0,15439,-0.238242967400757,0,0,15439,0,0,0,15439,0,0,0
"17276",14,17276,0.089042226970196,0,0,17276,-0.24832030509065,0,0,17276,0.285714286,0,0,17276,0,0,0
"11258",20,11258,0.04565826219817,0,0,11258,-0.26381537659883,0,0,11258,0.3,0,0,11258,0,0,0
"17103",13,17103,0.182142353763706,0,0,17103,-0.138676492915776,0,0,17103,0.615384615,1,0.615384615,17103,0,0,0
"14780",10,14780,0.102370332570418,0,0,14780,-0.220793138023757,0,0,14780,0,0,0,14780,0,0,0
"14449",14,14449,0.004576950595947,0,0,14449,-0.285151909317147,0,0,14449,0.071428571,0,0,14449,0,0,0
"15338",6,15338,0.032247717166319,0,0,15338,-0.274454887523058,0,0,15338,0,0,0,15338,0,0,0
"12965",16,12965,0.421516503043035,1,0.421516503043035,12965,-0.094564994518089,1,-0.094564994518089,12965,0.1875,0,0,12965,0,0,0
"13951",10,13951,0.0138419950107,0,0,13951,-0.280518176374086,0,0,13951,0.3,0,0,13951,0,0,0
"14850",6,14850,0.102931507350877,0,0,14850,-0.242655484409371,0,0,14850,0,0,0,14850,0,0,0
"16205",4,16205,0.349668206745072,0,0,16205,-0.118391287277102,0,0,16205,0.75,1,0.75,16205,0,0,0
"14202",10,14202,0.034214509723824,0,0,14202,-0.270490745421946,0,0,14202,0,0,0,14202,0,0,0
"15639",4,15639,0.17175644767635,0,0,15639,-0.201752932180592,0,0,15639,0.5,0,0,15639,0,0,0
"16150",10,16150,1.82461448609829,1,1.82461448609829,16150,0.612916949187527,1,0.612916949187527,16150,0.6,1,0.6,16150,0.9864,1,0.9864
"8402",6,8402,0.057083473851283,0,0,8402,-0.242095228046037,0,0,8402,0.666666667,1,0.666666667,8402,0,0,0
"14450",13,14450,0.013401148902873,0,0,14450,-0.220405830337319,0,0,14450,0.384615385,0,0,14450,0,0,0
"17289",14,17289,0.032461972068995,0,0,17289,-0.232554110500278,0,0,17289,0.285714286,0,0,17289,0,0,0
"10053",7,10053,0.016803321593519,0,0,10053,-0.209932449943092,0,0,10053,0,0,0,10053,0,0,0
"16944",27,16944,0.255320397764444,0,0,16944,-0.20018370701725,0,0,16944,0.148148148,0,0,16944,0,0,0
"9215",7,9215,0.011902868049219,0,0,9215,-0.285981709010851,0,0,9215,0.285714286,0,0,9215,0,0,0
"16740",15,16740,0.019478723996629,0,0,16740,-0.276545818434422,0,0,16740,0.2,0,0,16740,0,0,0
"10551",12,10551,0.157216550898738,0,0,10551,-0.207968214044822,0,0,10551,0,0,0,10551,0,0,0
"9354",6,9354,0.554187391325831,1,0.554187391325831,9354,-0.047500563375664,1,-0.047500563375664,9354,0.5,0,0,9354,0,0,0
